split,task,regime,seed,stress,intent_load,capability_load,safety_load,role_load,burden_load,false_query_load
burden_sensitive_shift,tool_use_handoff,load_sharing_mismatch,7,0.60000,0.46108,0.76652,0.51717,0.56160,0.38208,0.19080
burden_sensitive_shift,tool_use_handoff,load_sharing_mismatch,8,0.60000,0.46108,0.76652,0.51717,0.56160,0.38208,0.19080
burden_sensitive_shift,tool_use_handoff,load_sharing_mismatch,9,0.60000,0.46108,0.76652,0.51717,0.56160,0.38208,0.19080
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,0,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,1,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,2,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,3,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,4,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,5,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,6,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,7,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,8,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,occluded_human_goal,9,0.60000,0.70935,0.39217,0.27955,0.35100,0.43168,0.43725
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,0,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,1,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,2,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,3,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,4,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,5,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,6,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,7,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,8,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,ergonomic_constraint,9,0.60000,0.44334,0.64174,0.47524,0.48360,0.38848,0.22260
burden_sensitive_shift,tool_use_handoff,role_switch_request,0,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,1,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,2,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,3,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,4,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,5,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,6,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,7,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,8,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,role_switch_request,9,0.60000,0.67388,0.51696,0.32148,0.68640,0.40128,0.28620
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,0,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,1,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,2,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,3,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,4,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,5,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,6,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,7,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,8,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,conflicting_safety_preference,9,0.60000,0.62068,0.65956,0.58706,0.59280,0.41568,0.35775
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,0,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,1,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,2,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,3,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,4,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,5,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,6,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,7,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,8,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,tool_use_handoff,temporal_commitment_drift,9,0.60000,0.72708,0.58826,0.41933,0.63960,0.44288,0.49290
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,0,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,1,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,2,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,3,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,4,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,5,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,6,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,7,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,8,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,ambiguous_intent,9,0.60000,0.76255,0.24252,0.21246,0.33440,0.44064,0.23850
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,0,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,1,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,2,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,3,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,4,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,5,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,6,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,7,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,8,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,asymmetric_reach,9,0.60000,0.38128,0.76486,0.40974,0.51040,0.42264,0.15900
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,0,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,1,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,2,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,3,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,4,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,5,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,6,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,7,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,8,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,load_sharing_mismatch,9,0.60000,0.45060,0.80217,0.56150,0.63360,0.42984,0.19080
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,0,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,1,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,2,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,3,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,4,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,5,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,6,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,7,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,8,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,occluded_human_goal,9,0.60000,0.69323,0.41041,0.30351,0.39600,0.48564,0.43725
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,0,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,1,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,2,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,3,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,4,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,5,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,6,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,7,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,8,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,ergonomic_constraint,9,0.60000,0.43327,0.67159,0.51597,0.54560,0.43704,0.22260
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,0,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,1,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,2,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,3,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,4,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,5,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,6,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,7,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,8,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,role_switch_request,9,0.60000,0.65857,0.54100,0.34904,0.77440,0.45144,0.28620
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,0,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,1,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,2,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,3,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,4,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,5,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,6,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,7,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,8,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,conflicting_safety_preference,9,0.60000,0.60658,0.69024,0.63738,0.66880,0.46764,0.35775
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,0,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,1,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,2,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,3,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,4,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,5,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,6,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,7,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,8,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
burden_sensitive_shift,shared_fixture_insertion,temporal_commitment_drift,9,0.60000,0.71056,0.61562,0.45527,0.72160,0.49824,0.49290
false_clarification_shift,handover_grip_choice,ambiguous_intent,0,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,1,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,2,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,3,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,4,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,5,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,6,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,7,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,8,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,ambiguous_intent,9,0.64000,0.79887,0.18862,0.12626,0.22534,0.30498,0.29220
false_clarification_shift,handover_grip_choice,asymmetric_reach,0,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,1,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,2,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,3,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,4,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,5,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,6,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,7,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,8,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,asymmetric_reach,9,0.64000,0.39944,0.59489,0.24349,0.34394,0.29348,0.19480
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,0,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,1,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,2,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,3,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,4,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,5,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,6,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,7,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,8,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,load_sharing_mismatch,9,0.64000,0.47206,0.62391,0.33367,0.42695,0.29808,0.23376
false_clarification_shift,handover_grip_choice,occluded_human_goal,0,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,1,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,2,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,3,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,4,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,5,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,6,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,7,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,8,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,occluded_human_goal,9,0.64000,0.72625,0.31921,0.18036,0.26685,0.33373,0.53570
false_clarification_shift,handover_grip_choice,ergonomic_constraint,0,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,1,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,2,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,3,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,4,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,5,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,6,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,7,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,8,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,ergonomic_constraint,9,0.64000,0.45390,0.52235,0.30662,0.36766,0.30268,0.27272
false_clarification_shift,handover_grip_choice,role_switch_request,0,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,1,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,2,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,3,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,4,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,5,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,6,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,7,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,8,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,role_switch_request,9,0.64000,0.68993,0.42078,0.20742,0.52183,0.31188,0.35064
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,0,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,1,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,2,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,3,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,4,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,5,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,6,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,7,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,8,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,conflicting_safety_preference,9,0.64000,0.63547,0.53686,0.37877,0.45067,0.32223,0.43830
false_clarification_shift,handover_grip_choice,temporal_commitment_drift,0,0.64000,0.74440,0.47882,0.27055,0.48625,0.34178,0.60388
false_clarification_shift,handover_grip_choice,temporal_commitment_drift,1,0.64000,0.74440,0.47882,0.27055,0.48625,0.34178,0.60388
false_clarification_shift,handover_grip_choice,temporal_commitment_drift,2,0.64000,0.74440,0.47882,0.27055,0.48625,0.34178,0.60388
false_clarification_shift,handover_grip_choice,temporal_commitment_drift,3,0.64000,0.74440,0.47882,0.27055,0.48625,0.34178,0.60388
false_clarification_shift,handover_grip_choice,temporal_commitment_drift,4,0.64000,0.74440,0.47882,0.27055,0.48625,0.34178,0.60388
false_clarification_shift,handover_grip_choice,temporal_commitment_drift,5,0.64000,0.74440,0.47882,0.27055,0.48625,0.34178,0.60388
